time_ps,RMSD_conformation_A,heavy_geometric_radius_A,series,included
50.0,2.4400537,5.2028112,replica_01_seed20260921,False
60.0,2.6096234,5.2915926,replica_01_seed20260921,False
70.0,2.3807178,5.2346854,replica_01_seed20260921,False
80.0,1.8260534,5.364197,replica_01_seed20260921,False
90.0,2.2611558,5.3050303,replica_01_seed20260921,False
100.0,1.3731362,5.2575445,replica_01_seed20260921,False
110.0,1.3743557,5.261158,replica_01_seed20260921,False
120.0,1.2921685,5.3027687,replica_01_seed20260921,False
130.0,0.7305923,5.1515627,replica_01_seed20260921,False
140.0,1.1102647,5.2997184,replica_01_seed20260921,False
150.0,0.73167497,5.3185406,replica_01_seed20260921,False
160.0,1.2129153,5.250059,replica_01_seed20260921,False
170.0,1.5340571,5.189578,replica_01_seed20260921,False
180.0,1.661188,5.32193,replica_01_seed20260921,False
190.0,1.3014907,5.3213286,replica_01_seed20260921,False
200.0,2.2407992,5.357285,replica_01_seed20260921,False
210.0,1.2447336,5.171508,replica_01_seed20260921,False
220.0,1.3613015,5.393115,replica_01_seed20260921,False
230.0,0.87140536,5.3756647,replica_01_seed20260921,False
240.0,0.90073097,5.2157974,replica_01_seed20260921,False
250.0,1.4323368,5.386614,replica_01_seed20260921,False
260.0,1.4665734,5.277495,replica_01_seed20260921,False
270.0,1.1176529,5.4327374,replica_01_seed20260921,False
280.0,1.0759692,5.2756767,replica_01_seed20260921,False
290.0,1.1672162,5.356149,replica_01_seed20260921,False
300.0,0.7810384,5.2222295,replica_01_seed20260921,False
310.0,1.0302356,5.203452,replica_01_seed20260921,False
320.0,0.87448245,5.2839093,replica_01_seed20260921,False
330.0,1.2587836,5.28425,replica_01_seed20260921,False
340.0,1.457294,5.2694483,replica_01_seed20260921,False
350.0,1.33451,5.2849216,replica_01_seed20260921,False
360.0,1.1254673,5.286121,replica_01_seed20260921,False
370.0,1.4669971,5.2078104,replica_01_seed20260921,False
380.0,2.0292096,5.311358,replica_01_seed20260921,False
390.0,2.0234451,5.267329,replica_01_seed20260921,False
400.0,1.8653817,5.2464705,replica_01_seed20260921,False
410.0,1.4466513,5.3173313,replica_01_seed20260921,False
420.0,1.9020393,5.2792473,replica_01_seed20260921,False
430.0,1.740962,5.4326625,replica_01_seed20260921,False
440.0,2.1798236,5.2940035,replica_01_seed20260921,False
450.0,1.3793924,5.277151,replica_01_seed20260921,False
460.0,1.7305981,5.3798037,replica_01_seed20260921,False
470.0,1.930857,5.3027015,replica_01_seed20260921,False
480.0,2.3208406,5.2982874,replica_01_seed20260921,False
490.0,1.9038295,5.3402467,replica_01_seed20260921,False
500.0,1.0601919,5.256479,replica_01_seed20260921,False
510.0,1.030996,5.3650885,replica_01_seed20260921,False
520.0,0.6212836,5.1518846,replica_01_seed20260921,False
530.0,1.1172774,5.4092007,replica_01_seed20260921,False
540.0,1.260134,5.3584003,replica_01_seed20260921,False
550.0,1.0961192,5.4451847,replica_01_seed20260921,False
560.0,1.3169963,5.4649067,replica_01_seed20260921,False
570.0,1.1814818,5.356778,replica_01_seed20260921,False
580.0,1.3481586,5.4261546,replica_01_seed20260921,False
590.0,1.6165851,5.391864,replica_01_seed20260921,False
600.0,1.7647479,5.3405147,replica_01_seed20260921,False
610.0,1.5509009,5.3537703,replica_01_seed20260921,False
620.0,1.9984605,5.388812,replica_01_seed20260921,False
630.0,1.8406498,5.3685718,replica_01_seed20260921,False
640.0,1.8764262,5.404017,replica_01_seed20260921,False
650.0,2.1270964,5.385236,replica_01_seed20260921,False
660.0,2.1879141,5.2558146,replica_01_seed20260921,False
670.0,2.1929564,5.2120447,replica_01_seed20260921,False
680.0,2.4525604,5.3604994,replica_01_seed20260921,False
690.0,2.6769228,5.0864296,replica_01_seed20260921,False
700.0,2.3088202,5.2619495,replica_01_seed20260921,False
710.0,2.4922614,5.0902724,replica_01_seed20260921,False
720.0,2.5672457,5.154789,replica_01_seed20260921,False
730.0,2.361087,5.243348,replica_01_seed20260921,False
740.0,2.724713,5.189481,replica_01_seed20260921,False
750.0,2.6710987,5.2028866,replica_01_seed20260921,False
760.0,2.4395254,5.2858286,replica_01_seed20260921,False
770.0,2.4815161,5.4143906,replica_01_seed20260921,False
780.0,2.5061476,5.145731,replica_01_seed20260921,False
790.0,2.1185472,5.3097305,replica_01_seed20260921,False
800.0,1.9141381,5.279288,replica_01_seed20260921,False
810.0,2.1194181,5.260441,replica_01_seed20260921,False
820.0,1.1501347,5.3589687,replica_01_seed20260921,False
830.0,1.3269876,5.296071,replica_01_seed20260921,False
840.0,0.897494,5.138438,replica_01_seed20260921,False
850.0,1.0720681,5.389408,replica_01_seed20260921,False
860.0,0.93965745,5.2684493,replica_01_seed20260921,False
870.0,1.3992269,5.2017026,replica_01_seed20260921,False
880.0,1.7605286,5.2116303,replica_01_seed20260921,False
890.0,1.9116745,5.3935223,replica_01_seed20260921,False
900.0,2.4287498,5.1655397,replica_01_seed20260921,False
910.0,2.5718493,5.2844267,replica_01_seed20260921,False
920.0,2.2968078,5.3213606,replica_01_seed20260921,False
930.0,2.5458267,5.240552,replica_01_seed20260921,False
940.0,2.580718,5.154832,replica_01_seed20260921,False
950.0,2.3554013,5.3289604,replica_01_seed20260921,False
960.0,2.527318,5.1714983,replica_01_seed20260921,False
970.0,2.553913,5.1727047,replica_01_seed20260921,False
980.0,2.4962506,5.277008,replica_01_seed20260921,False
990.0,2.7025013,5.2280865,replica_01_seed20260921,False
1000.0,2.376624,5.302868,replica_01_seed20260921,False
1010.0,2.7059927,5.0011597,replica_01_seed20260921,False
1020.0,1.9254303,5.2014465,replica_01_seed20260921,False
1030.0,1.4221166,5.285111,replica_01_seed20260921,False
1040.0,1.0334351,5.100184,replica_01_seed20260921,False
1050.0,1.6476203,5.154571,replica_01_seed20260921,False
1060.0,1.2469764,5.163631,replica_01_seed20260921,False
1070.0,1.0277781,5.233304,replica_01_seed20260921,False
1080.0,1.4090018,5.259197,replica_01_seed20260921,False
1090.0,1.3942267,5.258922,replica_01_seed20260921,False
1100.0,1.1006802,5.263824,replica_01_seed20260921,False
1110.0,0.90222603,5.379631,replica_01_seed20260921,False
1120.0,2.0801384,5.317724,replica_01_seed20260921,False
1130.0,2.662494,5.246689,replica_01_seed20260921,False
1140.0,2.5457418,5.346013,replica_01_seed20260921,False
1150.0,1.978441,5.3335385,replica_01_seed20260921,False
1160.0,2.055277,5.3032155,replica_01_seed20260921,False
1170.0,1.6998445,5.229978,replica_01_seed20260921,False
1180.0,1.4234617,5.165331,replica_01_seed20260921,False
1190.0,0.46488202,5.186739,replica_01_seed20260921,False
1200.0,1.071782,5.2223053,replica_01_seed20260921,False
1210.0,0.9268756,5.1575165,replica_01_seed20260921,False
1220.0,0.8677203,5.2704535,replica_01_seed20260921,False
1230.0,1.4903349,5.3064556,replica_01_seed20260921,False
1240.0,1.798303,5.3393574,replica_01_seed20260921,False
1250.0,1.5434045,5.169177,replica_01_seed20260921,False
1260.0,1.3226674,5.1737785,replica_01_seed20260921,False
1270.0,2.4876628,5.2239985,replica_01_seed20260921,False
1280.0,2.272897,5.4006824,replica_01_seed20260921,False
1290.0,2.6279137,5.2462454,replica_01_seed20260921,False
1300.0,2.3976555,5.2816343,replica_01_seed20260921,False
1310.0,2.5843728,5.2426243,replica_01_seed20260921,False
1320.0,2.6185105,5.2919636,replica_01_seed20260921,False
1330.0,1.9850676,5.3094745,replica_01_seed20260921,False
1340.0,1.5081341,5.277812,replica_01_seed20260921,False
1350.0,1.7451776,5.3281603,replica_01_seed20260921,False
1360.0,1.9615113,4.9821577,replica_01_seed20260921,False
1370.0,1.4646311,5.308037,replica_01_seed20260921,False
1380.0,1.7929387,5.3038006,replica_01_seed20260921,False
1390.0,1.724828,5.1041775,replica_01_seed20260921,False
1400.0,1.1251113,5.368839,replica_01_seed20260921,False
1410.0,1.4626958,5.351943,replica_01_seed20260921,False
1420.0,1.1932992,5.236738,replica_01_seed20260921,False
1430.0,1.1775308,5.1801085,replica_01_seed20260921,False
1440.0,0.57346755,5.170684,replica_01_seed20260921,False
1450.0,0.6069318,5.1261134,replica_01_seed20260921,False
1460.0,0.7566795,5.1768804,replica_01_seed20260921,False
1470.0,0.7233993,5.254075,replica_01_seed20260921,False
1480.0,1.059937,5.224486,replica_01_seed20260921,False
1490.0,1.0185816,5.2398844,replica_01_seed20260921,False
1500.0,1.6057699,5.292963,replica_01_seed20260921,False
1510.0,1.9204642,5.24369,replica_01_seed20260921,False
1520.0,0.88609254,5.3255205,replica_01_seed20260921,False
1530.0,0.9903583,4.949544,replica_01_seed20260921,False
1540.0,1.2401267,5.309201,replica_01_seed20260921,False
1550.0,1.7408853,5.210299,replica_01_seed20260921,False
1560.0,1.4431201,5.1827245,replica_01_seed20260921,False
1570.0,1.7911072,5.3413687,replica_01_seed20260921,False
1580.0,1.9100815,5.1700115,replica_01_seed20260921,False
1590.0,1.4761962,5.1980963,replica_01_seed20260921,False
1600.0,2.2062519,5.3181486,replica_01_seed20260921,False
1610.0,1.1324519,5.142005,replica_01_seed20260921,False
1620.0,1.204127,5.300817,replica_01_seed20260921,False
1630.0,1.3843406,5.246756,replica_01_seed20260921,False
1640.0,0.99352777,5.3171735,replica_01_seed20260921,False
1650.0,0.8354681,5.2491817,replica_01_seed20260921,False
1660.0,1.0873809,4.9742727,replica_01_seed20260921,False
1670.0,0.61268693,5.329772,replica_01_seed20260921,False
1680.0,1.1642056,5.2337193,replica_01_seed20260921,False
1690.0,1.7487787,5.330614,replica_01_seed20260921,False
1700.0,1.3934228,5.274166,replica_01_seed20260921,False
1710.0,2.512221,5.345996,replica_01_seed20260921,False
1720.0,2.5083373,5.178566,replica_01_seed20260921,False
1730.0,2.5714388,5.201483,replica_01_seed20260921,False
1740.0,2.6187358,5.1311493,replica_01_seed20260921,False
1750.0,2.5301576,5.2593684,replica_01_seed20260921,False
1760.0,2.508367,5.0919285,replica_01_seed20260921,False
1770.0,2.4793158,5.3652005,replica_01_seed20260921,False
1780.0,2.5433707,5.37565,replica_01_seed20260921,False
1790.0,2.6066172,5.3161583,replica_01_seed20260921,False
1800.0,2.64063,5.2902803,replica_01_seed20260921,False
1810.0,2.5732067,5.237506,replica_01_seed20260921,False
1820.0,2.5455334,5.190029,replica_01_seed20260921,False
1830.0,2.7365172,5.153976,replica_01_seed20260921,False
1840.0,2.3943472,5.264969,replica_01_seed20260921,False
1850.0,1.7883043,5.332771,replica_01_seed20260921,False
1860.0,1.2299312,5.290261,replica_01_seed20260921,False
1870.0,1.2370391,5.2465672,replica_01_seed20260921,False
1880.0,1.8199625,5.2359095,replica_01_seed20260921,False
1890.0,2.169737,5.312043,replica_01_seed20260921,False
1900.0,1.4340069,5.2927437,replica_01_seed20260921,False
1910.0,1.6574484,5.2499638,replica_01_seed20260921,False
1920.0,2.4758186,5.3925304,replica_01_seed20260921,False
1930.0,1.7454315,5.3189855,replica_01_seed20260921,False
1940.0,1.5407008,5.271968,replica_01_seed20260921,False
1950.0,1.0364406,5.2238197,replica_01_seed20260921,False
1960.0,1.4471052,5.231173,replica_01_seed20260921,False
1970.0,1.4446669,5.2909937,replica_01_seed20260921,False
1980.0,1.1316108,5.34155,replica_01_seed20260921,False
1990.0,1.2014179,5.2007847,replica_01_seed20260921,False
2000.0,1.7458414,5.235698,replica_01_seed20260921,False
2010.0,1.6432242,5.170107,replica_01_seed20260921,True
2020.0,1.9239389,5.329025,replica_01_seed20260921,True
2030.0,1.6374792,5.414827,replica_01_seed20260921,True
2040.0,1.8503665,5.266118,replica_01_seed20260921,True
2050.0,2.2700448,5.3667393,replica_01_seed20260921,True
2060.0,1.4020878,5.2227263,replica_01_seed20260921,True
2070.0,1.2252312,5.3191414,replica_01_seed20260921,True
2080.0,1.2753322,5.372489,replica_01_seed20260921,True
2090.0,1.0657246,5.3864784,replica_01_seed20260921,True
2100.0,0.88217705,5.3098254,replica_01_seed20260921,True
2110.0,1.2500889,5.4350815,replica_01_seed20260921,True
2120.0,1.7508651,5.124531,replica_01_seed20260921,True
2130.0,1.8787863,5.4153633,replica_01_seed20260921,True
2140.0,1.7087593,5.4233117,replica_01_seed20260921,True
2150.0,1.5858656,5.2884746,replica_01_seed20260921,True
2160.0,2.1129286,5.4184465,replica_01_seed20260921,True
2170.0,2.2347925,5.357992,replica_01_seed20260921,True
2180.0,1.8209238,5.421102,replica_01_seed20260921,True
2190.0,1.9355024,5.385756,replica_01_seed20260921,True
2200.0,1.5259936,5.314653,replica_01_seed20260921,True
2210.0,1.0365956,5.419721,replica_01_seed20260921,True
2220.0,1.1126829,5.2260523,replica_01_seed20260921,True
2230.0,1.0103465,5.291935,replica_01_seed20260921,True
2240.0,1.0335182,5.3558702,replica_01_seed20260921,True
2250.0,1.2881423,5.301268,replica_01_seed20260921,True
2260.0,1.3035141,5.4251285,replica_01_seed20260921,True
2270.0,1.0199134,5.261512,replica_01_seed20260921,True
2280.0,1.3349364,5.434065,replica_01_seed20260921,True
2290.0,1.0610971,5.3815966,replica_01_seed20260921,True
2300.0,1.1137694,5.3885717,replica_01_seed20260921,True
2310.0,1.0537134,5.4313593,replica_01_seed20260921,True
2320.0,1.0318404,5.3451614,replica_01_seed20260921,True
2330.0,1.096499,5.3492885,replica_01_seed20260921,True
2340.0,1.7856119,5.317588,replica_01_seed20260921,True
2350.0,1.275701,5.164279,replica_01_seed20260921,True
2360.0,1.3183714,5.374502,replica_01_seed20260921,True
2370.0,1.5665424,5.2642846,replica_01_seed20260921,True
2380.0,1.8379623,5.4075947,replica_01_seed20260921,True
2390.0,2.2710023,5.3080516,replica_01_seed20260921,True
2400.0,2.0485356,5.2629185,replica_01_seed20260921,True
2410.0,1.9221188,5.341842,replica_01_seed20260921,True
2420.0,1.5995873,5.10956,replica_01_seed20260921,True
2430.0,1.7790127,5.3029733,replica_01_seed20260921,True
2440.0,1.4912081,5.3851776,replica_01_seed20260921,True
2450.0,1.3134772,5.38342,replica_01_seed20260921,True
2460.0,1.2728685,5.2498474,replica_01_seed20260921,True
2470.0,1.2360134,5.3937645,replica_01_seed20260921,True
2480.0,1.4621611,5.332541,replica_01_seed20260921,True
2490.0,2.0208726,5.3770456,replica_01_seed20260921,True
2500.0,1.2015476,5.291339,replica_01_seed20260921,True
2510.0,1.3848813,5.493241,replica_01_seed20260921,True
2520.0,1.2814718,5.351178,replica_01_seed20260921,True
2530.0,1.2731619,5.3597164,replica_01_seed20260921,True
2540.0,1.2333511,5.4142494,replica_01_seed20260921,True
2550.0,1.2467711,5.369712,replica_01_seed20260921,True
2560.0,0.9359015,5.2830105,replica_01_seed20260921,True
2570.0,1.0961307,5.3241844,replica_01_seed20260921,True
2580.0,1.4078734,5.301743,replica_01_seed20260921,True
2590.0,1.7458105,5.2875214,replica_01_seed20260921,True
2600.0,1.780088,5.3522863,replica_01_seed20260921,True
2610.0,1.7901237,5.338021,replica_01_seed20260921,True
2620.0,1.9806677,5.3951497,replica_01_seed20260921,True
2630.0,2.3285294,5.4441733,replica_01_seed20260921,True
2640.0,2.2588217,5.3079276,replica_01_seed20260921,True
2650.0,1.8175381,5.2905393,replica_01_seed20260921,True
2660.0,2.0026953,5.3718038,replica_01_seed20260921,True
2670.0,2.056491,5.375275,replica_01_seed20260921,True
2680.0,2.0304956,5.581016,replica_01_seed20260921,True
2690.0,2.355893,5.5425787,replica_01_seed20260921,True
2700.0,2.1711051,5.49226,replica_01_seed20260921,True
2710.0,2.43039,5.562279,replica_01_seed20260921,True
2720.0,2.1816633,5.475872,replica_01_seed20260921,True
2730.0,2.1073833,5.610178,replica_01_seed20260921,True
2740.0,2.240189,5.5842543,replica_01_seed20260921,True
2750.0,1.8582147,5.6814404,replica_01_seed20260921,True
2760.0,2.0367124,5.533721,replica_01_seed20260921,True
2770.0,1.8917942,5.706549,replica_01_seed20260921,True
2780.0,1.852312,5.611964,replica_01_seed20260921,True
2790.0,1.9392132,5.602193,replica_01_seed20260921,True
2800.0,1.8961598,5.664518,replica_01_seed20260921,True
2810.0,1.8204741,5.543268,replica_01_seed20260921,True
2820.0,1.7873691,5.629807,replica_01_seed20260921,True
2830.0,1.8932774,5.647356,replica_01_seed20260921,True
2840.0,2.0458226,5.635071,replica_01_seed20260921,True
2850.0,1.8177027,5.5415936,replica_01_seed20260921,True
2860.0,2.035913,5.611546,replica_01_seed20260921,True
2870.0,2.0441656,5.7341976,replica_01_seed20260921,True
2880.0,1.8357921,5.6090474,replica_01_seed20260921,True
2890.0,1.9224991,5.6227236,replica_01_seed20260921,True
2900.0,2.14272,5.623501,replica_01_seed20260921,True
2910.0,2.3077855,5.522276,replica_01_seed20260921,True
2920.0,2.1820889,5.605449,replica_01_seed20260921,True
2930.0,1.7319679,5.6517034,replica_01_seed20260921,True
2940.0,1.8203223,5.675001,replica_01_seed20260921,True
2950.0,1.542095,5.4741087,replica_01_seed20260921,True
2960.0,1.8556058,5.6249166,replica_01_seed20260921,True
2970.0,1.6308398,5.486535,replica_01_seed20260921,True
2980.0,1.8660028,5.7036614,replica_01_seed20260921,True
2990.0,1.9353472,5.6816883,replica_01_seed20260921,True
3000.0,1.8860049,5.7013135,replica_01_seed20260921,True
3010.0,1.8552871,5.605503,replica_01_seed20260921,True
3020.0,2.1128247,5.597829,replica_01_seed20260921,True
3030.0,1.8585382,5.6559362,replica_01_seed20260921,True
3040.0,1.9065592,5.6153183,replica_01_seed20260921,True
3050.0,1.9563662,5.597863,replica_01_seed20260921,True
3060.0,1.908016,5.552393,replica_01_seed20260921,True
3070.0,1.9131738,5.611889,replica_01_seed20260921,True
3080.0,1.7620014,5.702824,replica_01_seed20260921,True
3090.0,1.4885623,5.511674,replica_01_seed20260921,True
3100.0,1.641549,5.57477,replica_01_seed20260921,True
3110.0,1.9687817,5.6019363,replica_01_seed20260921,True
3120.0,2.01233,5.641803,replica_01_seed20260921,True
3130.0,2.082638,5.641,replica_01_seed20260921,True
3140.0,1.5183249,5.6181984,replica_01_seed20260921,True
3150.0,1.874169,5.590453,replica_01_seed20260921,True
3160.0,1.7814082,5.6095266,replica_01_seed20260921,True
3170.0,1.8016595,5.6509037,replica_01_seed20260921,True
3180.0,2.349803,5.5366063,replica_01_seed20260921,True
3190.0,1.9896791,5.527763,replica_01_seed20260921,True
3200.0,1.3929539,5.4793406,replica_01_seed20260921,True
3210.0,2.361991,5.549407,replica_01_seed20260921,True
3220.0,1.7046596,5.680886,replica_01_seed20260921,True
3230.0,1.4899881,5.5955462,replica_01_seed20260921,True
3240.0,1.6757939,5.615466,replica_01_seed20260921,True
3250.0,1.7958293,5.6447787,replica_01_seed20260921,True
3260.0,1.6500959,5.5310745,replica_01_seed20260921,True
3270.0,1.4840602,5.59071,replica_01_seed20260921,True
3280.0,1.6561936,5.6816425,replica_01_seed20260921,True
3290.0,2.079942,5.632515,replica_01_seed20260921,True
3300.0,1.9254236,5.5989523,replica_01_seed20260921,True
3310.0,1.6472017,5.5829806,replica_01_seed20260921,True
3320.0,1.918901,5.599698,replica_01_seed20260921,True
3330.0,1.748854,5.588853,replica_01_seed20260921,True
3340.0,1.9167926,5.6974463,replica_01_seed20260921,True
3350.0,1.9819969,5.5991483,replica_01_seed20260921,True
3360.0,1.8856103,5.567938,replica_01_seed20260921,True
3370.0,1.7903528,5.6652904,replica_01_seed20260921,True
3380.0,1.5791351,5.606122,replica_01_seed20260921,True
3390.0,1.9211743,5.5519953,replica_01_seed20260921,True
3400.0,2.0095258,5.565112,replica_01_seed20260921,True
3410.0,2.0204706,5.5080433,replica_01_seed20260921,True
3420.0,2.2048273,5.532057,replica_01_seed20260921,True
3430.0,1.8833754,5.4571347,replica_01_seed20260921,True
3440.0,1.5732883,5.424634,replica_01_seed20260921,True
3450.0,1.6369219,5.524375,replica_01_seed20260921,True
3460.0,1.512613,5.5888267,replica_01_seed20260921,True
3470.0,1.5908561,5.531189,replica_01_seed20260921,True
3480.0,1.5327387,5.5645494,replica_01_seed20260921,True
3490.0,1.6856914,5.5797715,replica_01_seed20260921,True
3500.0,1.6191571,5.6190705,replica_01_seed20260921,True
3510.0,1.500622,5.5077076,replica_01_seed20260921,True
3520.0,1.6460202,5.4700537,replica_01_seed20260921,True
3530.0,1.9932897,5.5214396,replica_01_seed20260921,True
3540.0,1.9807166,5.53704,replica_01_seed20260921,True
3550.0,2.3449554,5.4550977,replica_01_seed20260921,True
3560.0,2.7727675,5.425639,replica_01_seed20260921,True
3570.0,1.7880536,5.475991,replica_01_seed20260921,True
3580.0,1.5773928,5.460692,replica_01_seed20260921,True
3590.0,1.6228713,5.5116644,replica_01_seed20260921,True
3600.0,1.7487996,5.5697517,replica_01_seed20260921,True
3610.0,1.7562511,5.4993486,replica_01_seed20260921,True
3620.0,2.0640929,5.493479,replica_01_seed20260921,True
3630.0,2.286487,5.657783,replica_01_seed20260921,True
3640.0,2.0044856,5.5922565,replica_01_seed20260921,True
3650.0,2.0377297,5.4898286,replica_01_seed20260921,True
3660.0,1.8286405,5.3642755,replica_01_seed20260921,True
3670.0,1.8348204,5.4047775,replica_01_seed20260921,True
3680.0,2.6412795,5.488479,replica_01_seed20260921,True
3690.0,2.7537892,5.45418,replica_01_seed20260921,True
3700.0,2.5625863,5.6156073,replica_01_seed20260921,True
3710.0,1.9851508,5.6373796,replica_01_seed20260921,True
3720.0,1.7608625,5.474512,replica_01_seed20260921,True
3730.0,1.6872313,5.548953,replica_01_seed20260921,True
3740.0,1.9761646,5.4564853,replica_01_seed20260921,True
3750.0,2.613758,5.348511,replica_01_seed20260921,True
3760.0,1.9715457,5.5979548,replica_01_seed20260921,True
3770.0,2.0038164,5.4983425,replica_01_seed20260921,True
3780.0,2.0607188,5.5183554,replica_01_seed20260921,True
3790.0,1.6375976,5.504114,replica_01_seed20260921,True
3800.0,1.7894409,5.285617,replica_01_seed20260921,True
3810.0,2.0924494,5.624959,replica_01_seed20260921,True
3820.0,1.563033,5.5000076,replica_01_seed20260921,True
3830.0,1.6492616,5.4901867,replica_01_seed20260921,True
3840.0,1.5583727,5.5259986,replica_01_seed20260921,True
3850.0,2.3590066,5.533716,replica_01_seed20260921,True
3860.0,2.4160821,5.5480814,replica_01_seed20260921,True
3870.0,2.3762057,5.5476875,replica_01_seed20260921,True
3880.0,2.321961,5.537718,replica_01_seed20260921,True
3890.0,2.591825,5.4933696,replica_01_seed20260921,True
3900.0,2.4170182,5.4290075,replica_01_seed20260921,True
3910.0,2.2445688,5.5820723,replica_01_seed20260921,True
3920.0,2.6449964,5.5917683,replica_01_seed20260921,True
3930.0,2.5278857,5.564334,replica_01_seed20260921,True
3940.0,2.3387847,5.501659,replica_01_seed20260921,True
3950.0,2.6313596,5.5774713,replica_01_seed20260921,True
3960.0,2.5262008,5.463744,replica_01_seed20260921,True
3970.0,2.7489352,5.499092,replica_01_seed20260921,True
3980.0,2.4301584,5.4598856,replica_01_seed20260921,True
3990.0,2.0660164,5.6708913,replica_01_seed20260921,True
4000.0,2.0748763,5.5006647,replica_01_seed20260921,True
4010.0,2.3161542,5.460802,replica_01_seed20260921,True
4020.0,1.6266984,5.655904,replica_01_seed20260921,True
4030.0,1.524908,5.577591,replica_01_seed20260921,True
4040.0,1.4823669,5.6060295,replica_01_seed20260921,True
4050.0,2.0598865,5.669593,replica_01_seed20260921,True
4060.0,1.816639,5.6386585,replica_01_seed20260921,True
4070.0,1.432683,5.508055,replica_01_seed20260921,True
