time_ps,RMSD_conformation_A,heavy_geometric_radius_A,protein_CA_RMSD_A,ligand_EGFR_fit_RMSD_A,site_center_distance_A,series,included
7770.0,1.3194199,5.407896,4.3788276,2.566221,3.2726707,replica_02_seed20260932,True
7780.0,1.2136645,5.4074664,4.4374886,2.35939,3.4687517,replica_02_seed20260932,True
7790.0,1.2328459,5.4011054,4.4921136,2.6624668,3.288964,replica_02_seed20260932,True
7800.0,1.2639726,5.370206,4.597946,2.4084394,3.5707107,replica_02_seed20260932,True
7810.0,1.3732219,5.310437,4.5952296,2.7062366,3.3281236,replica_02_seed20260932,True
7820.0,1.4977744,5.320368,4.558436,2.7581823,3.3744051,replica_02_seed20260932,True
7830.0,1.4432226,5.3147125,4.7083845,2.561658,3.2063012,replica_02_seed20260932,True
7840.0,1.37816,5.3481107,4.7644534,2.792394,3.3801243,replica_02_seed20260932,True
7850.0,1.3283548,5.390441,4.5539427,2.7761314,3.3348207,replica_02_seed20260932,True
7860.0,1.187895,5.4026837,4.5758433,2.7597187,2.9682171,replica_02_seed20260932,True
7870.0,1.3033944,5.369507,4.4584045,2.4872653,3.6112616,replica_02_seed20260932,True
7880.0,1.3654194,5.4139323,4.355156,2.6384811,3.5036752,replica_02_seed20260932,True
7890.0,1.201238,5.3256683,4.385703,2.4359186,3.552303,replica_02_seed20260932,True
7900.0,1.2949921,5.300642,4.2789974,2.5320637,3.22252,replica_02_seed20260932,True
7910.0,1.0580218,5.3835306,4.361,2.4668708,3.5312905,replica_02_seed20260932,True
7920.0,1.2026478,5.4027624,4.3416157,2.615004,3.4610581,replica_02_seed20260932,True
7930.0,1.3381233,5.3272715,4.203916,2.407467,3.6035838,replica_02_seed20260932,True
7940.0,1.3827932,5.3303013,4.3815904,2.497858,3.7610242,replica_02_seed20260932,True
7950.0,1.1584023,5.263483,4.4824576,2.5623646,3.4732654,replica_02_seed20260932,True
7960.0,1.1621476,5.332573,4.508893,2.3308053,3.2324207,replica_02_seed20260932,True
7970.0,1.0223947,5.3248715,4.445359,2.557222,3.1136398,replica_02_seed20260932,True
7980.0,1.1673388,5.361634,4.627869,2.3379464,3.6102343,replica_02_seed20260932,True
7990.0,1.0874598,5.3431945,4.552298,2.2892318,3.665226,replica_02_seed20260932,True
8000.0,1.2838833,5.429594,4.6919594,2.53128,3.651348,replica_02_seed20260932,True
8010.0,1.2991022,5.291781,4.5777936,2.2274313,3.2780576,replica_02_seed20260932,True
8020.0,1.2257473,5.3328366,4.563944,2.5088916,3.7002208,replica_02_seed20260932,True
8030.0,1.2879918,5.341268,4.4345202,2.5106163,3.8568287,replica_02_seed20260932,True
8040.0,1.2783772,5.3728867,4.3299503,2.6961482,3.54593,replica_02_seed20260932,True
8050.0,1.0120661,5.3562646,4.309081,2.3052833,3.5727506,replica_02_seed20260932,True
8060.0,1.2556483,5.462642,4.2677245,2.7597773,3.2850785,replica_02_seed20260932,True
8070.0,1.3085209,5.364871,4.457702,2.2537658,3.7099128,replica_02_seed20260932,True
8080.0,1.3334161,5.2649508,4.4157834,2.5256083,3.2456193,replica_02_seed20260932,True
8090.0,1.1043708,5.45595,4.267707,2.4445658,3.482056,replica_02_seed20260932,True
8100.0,1.3413149,5.4672546,4.308093,2.8668735,3.835843,replica_02_seed20260932,True
8110.0,1.2991977,5.4050374,4.1189404,2.6821108,3.193359,replica_02_seed20260932,True
8120.0,1.2443593,5.3293557,4.267844,3.0110166,2.7636647,replica_02_seed20260932,True
8130.0,1.1246479,5.3119526,4.2328568,2.7123818,3.190625,replica_02_seed20260932,True
8140.0,1.2154942,5.3631206,4.1389213,2.6342325,3.3291607,replica_02_seed20260932,True
8150.0,1.2981035,5.405412,4.153576,2.7743883,3.7959023,replica_02_seed20260932,True
8160.0,1.188069,5.367689,3.991744,2.6874585,3.525056,replica_02_seed20260932,True
8170.0,1.3176864,5.4096174,3.911706,2.848772,3.3737373,replica_02_seed20260932,True
8180.0,1.2011454,5.342517,3.7995,2.7871351,3.3028076,replica_02_seed20260932,True
8190.0,1.1212139,5.3532124,3.6053839,2.3354783,3.8583431,replica_02_seed20260932,True
8200.0,1.3259043,5.4673996,3.6806595,2.5749965,3.5152717,replica_02_seed20260932,True
8210.0,1.1071538,5.3936396,3.718557,2.7461815,3.2207055,replica_02_seed20260932,True
8220.0,1.164746,5.427804,3.662927,2.5318155,3.5909107,replica_02_seed20260932,True
8230.0,1.160382,5.3591914,3.6058495,2.1419358,4.0457196,replica_02_seed20260932,True
8240.0,1.2726175,5.398133,3.6643033,2.409735,3.1888962,replica_02_seed20260932,True
8250.0,1.3195115,5.4287953,3.71115,2.584094,3.232914,replica_02_seed20260932,True
8260.0,1.4390216,5.325118,3.6815743,2.4719791,3.302476,replica_02_seed20260932,True
8270.0,1.2499669,5.3849783,3.7867854,2.442943,3.1326365,replica_02_seed20260932,True
8280.0,1.478547,5.382885,3.8091068,2.458401,3.075616,replica_02_seed20260932,True
8290.0,1.2402908,5.3166304,3.9123683,2.3319623,3.162242,replica_02_seed20260932,True
8300.0,1.2153816,5.392065,3.955419,2.4807363,3.1839623,replica_02_seed20260932,True
8310.0,1.3409168,5.3092957,3.8243673,2.7099786,3.1545267,replica_02_seed20260932,True
8320.0,0.9385675,5.318845,3.9122977,1.6737062,3.4712172,replica_02_seed20260932,True
8330.0,1.1335279,5.3898716,3.8298368,2.5909486,2.6106894,replica_02_seed20260932,True
8340.0,1.2605704,5.3848524,3.8989246,2.9905534,2.7304058,replica_02_seed20260932,True
8350.0,1.2200571,5.367065,4.115692,2.6538885,2.7592967,replica_02_seed20260932,True
8360.0,1.1609874,5.375824,4.0785627,2.339286,3.1556187,replica_02_seed20260932,True
8370.0,1.2726998,5.3504705,4.051608,2.2693725,3.191568,replica_02_seed20260932,True
8380.0,1.3645715,5.3383512,3.9868174,2.6044548,2.831531,replica_02_seed20260932,True
8390.0,1.3087953,5.385875,4.193201,2.5708606,2.8071074,replica_02_seed20260932,True
8400.0,1.1890639,5.416469,4.16438,2.5197973,2.8933973,replica_02_seed20260932,True
8410.0,1.1168534,5.4312224,4.185917,2.4212549,3.1056685,replica_02_seed20260932,True
8420.0,1.277917,5.358803,3.9930859,2.5082695,3.1250608,replica_02_seed20260932,True
8430.0,1.3375818,5.4180374,3.8501463,2.3638992,3.223314,replica_02_seed20260932,True
8440.0,1.1385255,5.4585457,3.7442496,2.556689,2.7822585,replica_02_seed20260932,True
8450.0,1.0545096,5.3666205,4.0342646,2.2492895,2.6552138,replica_02_seed20260932,True
8460.0,1.3186102,5.397934,4.0880976,2.6643624,3.134806,replica_02_seed20260932,True
8470.0,1.1239353,5.40751,4.19048,2.3751988,3.2157495,replica_02_seed20260932,True
8480.0,1.0606506,5.3785205,4.194276,2.9084315,3.2402287,replica_02_seed20260932,True
8490.0,1.1191224,5.382471,4.166562,2.3308496,3.4458547,replica_02_seed20260932,True
8500.0,1.1703902,5.3233104,4.150992,2.9789867,2.8168728,replica_02_seed20260932,True
8510.0,1.2860184,5.3488894,4.1331296,2.6024728,3.4727404,replica_02_seed20260932,True
8520.0,1.3647579,5.304272,3.9767632,2.64465,3.385607,replica_02_seed20260932,True
8530.0,1.2461029,5.4170346,4.0020676,2.416116,3.1488895,replica_02_seed20260932,True
8540.0,1.3654356,5.2837987,4.0855346,2.4738226,3.290954,replica_02_seed20260932,True
8550.0,1.2207447,5.3029256,4.024638,2.338253,3.6402178,replica_02_seed20260932,True
8560.0,1.4103042,5.370269,4.1321893,2.6130571,3.6344407,replica_02_seed20260932,True
8570.0,1.2104676,5.3348417,4.248458,2.681769,3.1436644,replica_02_seed20260932,True
8580.0,1.3793658,5.363974,4.2676835,2.602456,2.6536682,replica_02_seed20260932,True
8590.0,1.1570871,5.311652,4.2976613,2.4330683,2.663226,replica_02_seed20260932,True
8600.0,1.2414436,5.4464684,4.4140644,2.6429462,3.2479339,replica_02_seed20260932,True
8610.0,1.3824023,5.3226748,4.41342,2.5591493,3.0826688,replica_02_seed20260932,True
8620.0,1.2690955,5.371333,4.3904295,2.2496834,3.6829295,replica_02_seed20260932,True
8630.0,1.2844799,5.387909,4.2861843,2.2708788,3.555999,replica_02_seed20260932,True
8640.0,1.1184775,5.30086,4.38317,2.2207284,3.4870882,replica_02_seed20260932,True
8650.0,1.1527326,5.410269,4.440083,2.3995333,3.324571,replica_02_seed20260932,True
8660.0,1.2394447,5.3896527,4.364509,2.4001846,3.282938,replica_02_seed20260932,True
8670.0,1.1162527,5.3011603,4.3051796,2.6327257,2.6327057,replica_02_seed20260932,True
8680.0,1.3035042,5.3159323,4.527529,2.6261296,2.8111959,replica_02_seed20260932,True
8690.0,1.4035552,5.358142,4.4870305,2.7302437,2.8659537,replica_02_seed20260932,True
8700.0,1.1757774,5.3914447,4.4514313,2.5255432,2.604197,replica_02_seed20260932,True
8710.0,1.1789958,5.3486767,4.3243437,2.5108118,2.8998146,replica_02_seed20260932,True
8720.0,1.2706375,5.3422184,4.2912126,2.467479,3.009441,replica_02_seed20260932,True
8730.0,1.2619036,5.3542185,4.3910284,2.3087125,3.3770585,replica_02_seed20260932,True
8740.0,1.3473071,5.4182034,4.245778,2.1430469,3.5570202,replica_02_seed20260932,True
8750.0,1.3597734,5.3655767,4.253371,2.5223825,3.2949579,replica_02_seed20260932,True
8760.0,1.149897,5.327693,4.295653,2.2911353,3.1941793,replica_02_seed20260932,True
8770.0,1.3052713,5.388124,4.3744226,2.2920477,3.1781123,replica_02_seed20260932,True
8780.0,1.3213266,5.4529977,4.310627,2.350852,3.3572097,replica_02_seed20260932,True
8790.0,1.2037468,5.285356,4.16984,2.393761,3.1642814,replica_02_seed20260932,True
8800.0,1.2873869,5.3682194,4.1754365,2.2649958,3.460266,replica_02_seed20260932,True
8810.0,1.3910401,5.372725,4.097427,2.3605318,3.1809833,replica_02_seed20260932,True
8820.0,1.5060482,5.381116,4.1291018,2.4687347,3.5833917,replica_02_seed20260932,True
8830.0,1.3009496,5.2879705,4.2796106,2.2009017,3.5406325,replica_02_seed20260932,True
8840.0,1.3052273,5.353303,4.1195292,2.4213033,3.9582157,replica_02_seed20260932,True
8850.0,1.3696848,5.3725414,4.0853534,2.6229203,3.334443,replica_02_seed20260932,True
8860.0,1.3536156,5.316745,4.1978555,2.4428515,3.340546,replica_02_seed20260932,True
8870.0,1.3006601,5.4038877,4.2412815,2.5678804,3.0600712,replica_02_seed20260932,True
8880.0,1.4752107,5.429287,4.294832,2.5590963,3.5415359,replica_02_seed20260932,True
8890.0,1.3103125,5.3504415,4.289175,2.6574395,3.221416,replica_02_seed20260932,True
8900.0,1.3782177,5.4354143,4.2989864,2.652681,2.8253076,replica_02_seed20260932,True
8910.0,1.2126191,5.3226633,4.378991,2.7984743,2.4143274,replica_02_seed20260932,True
8920.0,1.3619995,5.3151655,4.452587,2.8185616,3.1869652,replica_02_seed20260932,True
8930.0,1.1519105,5.3124185,4.281883,2.9835103,2.6372216,replica_02_seed20260932,True
8940.0,1.1421133,5.39218,4.341648,2.316816,3.342248,replica_02_seed20260932,True
8950.0,1.1692706,5.38463,4.518008,2.4691544,3.3743894,replica_02_seed20260932,True
8960.0,1.293098,5.3380127,4.4220486,2.3663685,3.380797,replica_02_seed20260932,True
8970.0,1.2046101,5.476229,4.543657,2.5193396,3.3765717,replica_02_seed20260932,True
8980.0,1.2412541,5.367938,4.3587418,2.2550986,3.4941063,replica_02_seed20260932,True
8990.0,1.2252,5.4307823,4.311955,2.4869685,3.4170463,replica_02_seed20260932,True
9000.0,1.2451433,5.354515,4.2697477,2.8017437,2.8382096,replica_02_seed20260932,True
9010.0,1.3069724,5.4568243,4.181676,2.5038097,3.2265768,replica_02_seed20260932,True
9020.0,1.2134917,5.3829093,4.2785077,2.487438,3.0930903,replica_02_seed20260932,True
9030.0,1.3213556,5.422579,4.4084744,2.4514456,3.523992,replica_02_seed20260932,True
9040.0,1.3540759,5.3254957,4.3299594,2.6024606,3.1801822,replica_02_seed20260932,True
9050.0,1.2038155,5.4148436,4.1957755,2.8254306,3.4067252,replica_02_seed20260932,True
9060.0,1.3074272,5.4104085,4.0228643,2.7041748,3.374933,replica_02_seed20260932,True
9070.0,1.3251561,5.3657727,3.9614105,2.6183236,3.4978027,replica_02_seed20260932,True
9080.0,1.475146,5.369686,4.031787,2.578876,3.5273414,replica_02_seed20260932,True
9090.0,1.2546402,5.402919,3.937483,2.383378,3.8410563,replica_02_seed20260932,True
9100.0,1.3210018,5.3581486,4.1215816,2.3864837,3.4773417,replica_02_seed20260932,True
9110.0,1.1694446,5.415712,4.1584163,2.590598,3.1184852,replica_02_seed20260932,True
9120.0,1.1101474,5.3471146,4.170762,2.0071454,3.5206196,replica_02_seed20260932,True
9130.0,1.2821537,5.379331,4.193206,2.1947577,3.1367297,replica_02_seed20260932,True
9140.0,1.0660706,5.3741693,4.20672,2.1153882,3.179182,replica_02_seed20260932,True
9150.0,1.3758838,5.3301086,4.2995605,2.4521258,3.1986773,replica_02_seed20260932,True
9160.0,1.214458,5.3480406,4.340865,2.6347442,3.0563402,replica_02_seed20260932,True
9170.0,1.2070565,5.38943,4.227373,2.6304812,3.4687276,replica_02_seed20260932,True
9180.0,1.1438351,5.426018,4.140951,2.708784,3.5301623,replica_02_seed20260932,True
9190.0,1.2106829,5.3095155,4.0999374,2.60571,3.28997,replica_02_seed20260932,True
9200.0,1.263945,5.406749,4.198511,2.7296324,3.1993055,replica_02_seed20260932,True
9210.0,1.4051476,5.3110113,4.294205,2.6482036,2.9621239,replica_02_seed20260932,True
9220.0,1.2589755,5.4087453,4.373452,2.4278514,3.1253102,replica_02_seed20260932,True
9230.0,1.2968098,5.3117065,4.2812653,2.633678,3.168302,replica_02_seed20260932,True
9240.0,1.3146673,5.331376,4.135743,2.477407,3.5801687,replica_02_seed20260932,True
9250.0,1.2948866,5.2787585,4.217065,2.4466896,3.2607708,replica_02_seed20260932,True
9260.0,1.2743399,5.3461337,4.1787577,2.8756475,3.3489635,replica_02_seed20260932,True
9270.0,1.2055254,5.329939,4.2292476,2.7246413,3.3072758,replica_02_seed20260932,True
9280.0,1.2621555,5.3672976,4.1821012,2.8334239,3.1389692,replica_02_seed20260932,True
9290.0,1.2857265,5.2596197,4.2953935,2.8113964,3.4001124,replica_02_seed20260932,True
9300.0,1.2695887,5.298311,4.303884,2.7192616,3.2790697,replica_02_seed20260932,True
9310.0,1.2428716,5.3167796,4.397927,2.1329985,3.2598927,replica_02_seed20260932,True
9320.0,1.3521765,5.2872276,4.4848156,2.5807462,3.2525458,replica_02_seed20260932,True
9330.0,1.1696539,5.3085995,4.532732,2.5363696,3.243843,replica_02_seed20260932,True
9340.0,1.2519337,5.4050584,4.5262327,2.4531837,3.2843935,replica_02_seed20260932,True
9350.0,1.2426568,5.281662,4.79243,2.9108546,2.8499725,replica_02_seed20260932,True
9360.0,1.156477,5.4015074,4.526514,2.935361,3.5742865,replica_02_seed20260932,True
9370.0,1.2913182,5.2591724,4.7502937,3.3318973,3.0047808,replica_02_seed20260932,True
9380.0,1.1997313,5.3950586,4.9820795,2.8549507,3.8664296,replica_02_seed20260932,True
9390.0,1.5032508,5.3564444,5.1200204,2.6675782,3.5508025,replica_02_seed20260932,True
9400.0,1.3981974,5.346404,4.854036,3.0889444,3.5341847,replica_02_seed20260932,True
9410.0,1.3853426,5.336222,5.0317965,2.721095,3.2313075,replica_02_seed20260932,True
9420.0,1.4356376,5.2968144,4.952126,2.9268386,3.4518929,replica_02_seed20260932,True
9430.0,1.281395,5.3381767,4.790681,2.448971,3.8673916,replica_02_seed20260932,True
9440.0,1.1261902,5.3394127,4.743587,2.7044134,3.748776,replica_02_seed20260932,True
9450.0,1.0672328,5.289343,4.7326427,2.7077098,3.530209,replica_02_seed20260932,True
9460.0,1.2010105,5.284808,4.7978396,2.7125192,3.4843395,replica_02_seed20260932,True
9470.0,1.3484627,5.2541823,4.96126,2.9465814,3.879591,replica_02_seed20260932,True
9480.0,1.0735468,5.2513084,4.899223,3.6181571,3.7254705,replica_02_seed20260932,True
9490.0,1.1846365,5.360577,4.8315573,2.9095554,3.5572705,replica_02_seed20260932,True
9500.0,1.19123,5.3754926,4.777079,3.0038457,3.427529,replica_02_seed20260932,True
9510.0,1.2309375,5.172884,4.7932663,3.2586644,3.2600732,replica_02_seed20260932,True
9520.0,1.1349292,5.337825,4.8216987,2.896247,3.496462,replica_02_seed20260932,True
9530.0,1.0249441,5.353911,4.9305067,2.9915752,3.3773546,replica_02_seed20260932,True
9540.0,1.124074,5.2780523,4.9365597,3.2615497,3.4875917,replica_02_seed20260932,True
9550.0,1.0809184,5.32161,5.0225554,3.0354295,3.749149,replica_02_seed20260932,True
9560.0,1.3925589,5.245578,4.8219705,2.8097284,3.5262146,replica_02_seed20260932,True
9570.0,1.2944434,5.2543564,4.8562007,3.2078867,3.35328,replica_02_seed20260932,True
9580.0,1.0832803,5.2396483,5.074439,3.2369075,3.5404482,replica_02_seed20260932,True
9590.0,1.2760276,5.34227,4.970447,3.097816,3.7759743,replica_02_seed20260932,True
9600.0,1.2015132,5.3514524,5.0204415,2.8976212,3.623595,replica_02_seed20260932,True
9610.0,1.1973362,5.3211923,4.956607,3.0781598,3.5089197,replica_02_seed20260932,True
9620.0,1.24236,5.3866215,4.939769,3.0022945,3.542136,replica_02_seed20260932,True
9630.0,1.0984598,5.3172727,5.020793,3.345316,3.5238874,replica_02_seed20260932,True
9640.0,1.2173522,5.3360624,4.859007,3.3474717,3.2492337,replica_02_seed20260932,True
9650.0,1.373635,5.260554,4.7257423,3.0755568,3.342712,replica_02_seed20260932,True
9660.0,1.1580318,5.345478,4.794732,3.2803323,3.7516832,replica_02_seed20260932,True
9670.0,1.3195453,5.2897573,4.8455496,3.3107924,3.6379285,replica_02_seed20260932,True
9680.0,1.0605366,5.373434,4.912147,3.5246935,3.3871028,replica_02_seed20260932,True
9690.0,1.0768316,5.3563523,4.8914075,3.362267,3.0967164,replica_02_seed20260932,True
9700.0,1.0960611,5.285962,5.0066376,3.4698625,3.5475051,replica_02_seed20260932,True
9710.0,1.0749701,5.2681108,4.9687533,3.3484662,3.5809255,replica_02_seed20260932,True
9720.0,1.2270732,5.1777134,4.8972697,3.7844312,3.6658154,replica_02_seed20260932,True
9730.0,1.1507357,5.2323456,4.812612,3.1803164,4.0042872,replica_02_seed20260932,True
9740.0,1.2948766,5.207735,4.78086,3.0729172,3.2704706,replica_02_seed20260932,True
9750.0,1.382807,5.1524124,4.957883,3.1554759,3.0293381,replica_02_seed20260932,True
9760.0,1.236831,5.219154,5.088292,2.8127658,3.548359,replica_02_seed20260932,True
9770.0,1.2496134,5.3395767,5.1156454,2.7784462,3.4170806,replica_02_seed20260932,True
9780.0,1.4732344,5.2852592,5.1926327,3.077749,3.2915254,replica_02_seed20260932,True
9790.0,1.2800272,5.2962017,5.2426047,2.8032827,3.4261754,replica_02_seed20260932,True
9800.0,1.2183101,5.310452,5.074093,2.5681705,3.4733257,replica_02_seed20260932,True
9810.0,1.190699,5.3122425,5.210045,2.6640573,3.6400905,replica_02_seed20260932,True
9820.0,1.1226676,5.332781,5.2700596,3.1436608,3.4979682,replica_02_seed20260932,True
9830.0,1.0406449,5.3340683,5.3246937,3.008343,3.9216957,replica_02_seed20260932,True
9840.0,1.07291,5.3856754,5.2708054,2.6201925,4.0808654,replica_02_seed20260932,True
9850.0,1.230231,5.293317,5.272121,2.9327261,3.4784288,replica_02_seed20260932,True
9860.0,1.1418099,5.299922,5.1982584,2.5333068,3.9621959,replica_02_seed20260932,True
9870.0,1.1850067,5.2646756,5.0455685,3.03764,3.240628,replica_02_seed20260932,True
9880.0,1.3068118,5.380707,5.4007034,2.9671037,3.5752525,replica_02_seed20260932,True
9890.0,1.1829232,5.34298,5.4431205,2.9053426,3.4487286,replica_02_seed20260932,True
9900.0,1.0779321,5.414223,5.424204,2.8859239,3.4934826,replica_02_seed20260932,True
9910.0,1.2877821,5.3507876,5.432789,3.537915,2.4206975,replica_02_seed20260932,True
9920.0,1.3118763,5.298331,5.605776,3.1538415,3.1863108,replica_02_seed20260932,True
9930.0,1.1187674,5.4043207,5.614828,2.8409677,3.5613537,replica_02_seed20260932,True
9940.0,1.1805694,5.4132767,5.5646305,2.6378012,3.6813545,replica_02_seed20260932,True
9950.0,1.3301818,5.373988,5.537176,3.589655,3.2463546,replica_02_seed20260932,True
9960.0,1.329381,5.372905,5.578575,4.076981,2.739538,replica_02_seed20260932,True
9970.0,1.3798544,5.3174744,5.6246734,3.3693128,3.366264,replica_02_seed20260932,True
9980.0,0.96548074,5.232916,5.568295,4.3930655,2.2117605,replica_02_seed20260932,True
9990.0,1.3014443,5.2772827,5.630227,3.8779955,2.7914019,replica_02_seed20260932,True
10000.0,1.0951239,5.437793,5.598722,3.4273343,3.4871233,replica_02_seed20260932,True
10.0,1.3240149,5.1360555,2.0440047,2.2957687,3.2212205,replica_03_seed20260933,False
20.0,1.0781946,5.191099,2.2566893,2.38514,3.9010122,replica_03_seed20260933,False
30.0,1.2287922,5.112954,2.2898462,2.533278,3.7218828,replica_03_seed20260933,False
40.0,1.1443366,5.175411,2.1707096,2.4116416,3.8167486,replica_03_seed20260933,False
50.0,0.9956437,5.2230077,2.210143,2.9365282,4.217144,replica_03_seed20260933,False
60.0,1.1795633,5.155326,2.109024,2.8698568,4.719463,replica_03_seed20260933,False
70.0,0.96309066,5.229509,2.1644812,2.5942078,4.298372,replica_03_seed20260933,False
80.0,1.1002613,5.2775574,2.518343,2.9937415,4.6039906,replica_03_seed20260933,False
90.0,1.2190458,5.303349,2.585348,3.081386,4.5047517,replica_03_seed20260933,False
100.0,1.2240059,5.1956024,2.6313803,3.032373,4.4616585,replica_03_seed20260933,False
110.0,1.1603396,5.2245374,2.665825,2.9469285,4.1165967,replica_03_seed20260933,False
120.0,1.306038,5.2151403,2.6173487,2.8917317,4.5112953,replica_03_seed20260933,False
